asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config_Newjson to output directory E:\TSCH-2022\results\2022-05-02_14-44-15\config_Newjson[MAIN]
asn=40820	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 6], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=40820	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40822	id=10  	Node	scanning on channel=21...[NODE]
asn=40822	id=11  	Node	scanning on channel=17...[NODE]
asn=40822	id=9   	Node	scanning on channel=11...[NODE]
asn=40822	id=14  	Node	scanning on channel=20...[NODE]
asn=40822	id=8   	Node	scanning on channel=12...[NODE]
asn=40822	id=12  	Node	scanning on channel=15...[NODE]
asn=40822	id=6   	Node	scanning on channel=19...[NODE]
asn=40822	id=13  	Node	scanning on channel=25...[NODE]
asn=40828	id=7   	Node	scanning on channel=20...[NODE]
asn=40835	id=1   	App	rx app packet seqnum=6 from=2 at cell [ts: 1, co: 1][NODE]
asn=40835	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=40835	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40835	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40851	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40851	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40873	id=5   	Node	scanning on channel=21...[NODE]
asn=40903	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40923	id=11  	Node	scanning on channel=23...[NODE]
asn=40923	id=9   	Node	scanning on channel=16...[NODE]
asn=40923	id=13  	Node	scanning on channel=13...[NODE]
asn=40923	id=6   	Node	scanning on channel=11...[NODE]
asn=40923	id=12  	Node	scanning on channel=20...[NODE]
asn=40923	id=8   	Node	scanning on channel=21...[NODE]
asn=40923	id=14  	Node	scanning on channel=25...[NODE]
asn=40974	id=5   	Node	scanning on channel=15...[NODE]
asn=41024	id=14  	Node	scanning on channel=20...[NODE]
asn=41024	id=10  	Node	scanning on channel=12...[NODE]
asn=41024	id=11  	Node	scanning on channel=15...[NODE]
asn=41024	id=9   	Node	scanning on channel=14...[NODE]
asn=41024	id=12  	Node	scanning on channel=23...[NODE]
asn=41024	id=6   	Node	scanning on channel=24...[NODE]
asn=41024	id=13  	Node	scanning on channel=14...[NODE]
asn=41041	id=7   	Node	scanning on channel=16...[NODE]
asn=41075	id=5   	Node	scanning on channel=13...[NODE]
asn=41085	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41125	id=8   	Node	scanning on channel=24...[NODE]
asn=41125	id=14  	Node	scanning on channel=17...[NODE]
asn=41125	id=10  	Node	scanning on channel=17...[NODE]
asn=41125	id=6   	Node	scanning on channel=25...[NODE]
asn=41125	id=13  	Node	scanning on channel=18...[NODE]
asn=41125	id=12  	Node	scanning on channel=21...[NODE]
asn=41125	id=9   	Node	scanning on channel=12...[NODE]
asn=41142	id=7   	Node	scanning on channel=21...[NODE]
asn=41176	id=5   	Node	scanning on channel=15...[NODE]
asn=41191	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41191	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41191	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41191	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41191	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41226	id=9   	Node	scanning on channel=20...[NODE]
asn=41226	id=14  	Node	scanning on channel=19...[NODE]
asn=41226	id=8   	Node	scanning on channel=21...[NODE]
asn=41226	id=11  	Node	scanning on channel=21...[NODE]
asn=41226	id=13  	Node	scanning on channel=23...[NODE]
asn=41226	id=6   	Node	scanning on channel=20...[NODE]
asn=41234	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41243	id=7   	Node	scanning on channel=14...[NODE]
asn=41277	id=5   	Node	scanning on channel=19...[NODE]
asn=41327	id=6   	Node	scanning on channel=15...[NODE]
asn=41327	id=13  	Node	scanning on channel=21...[NODE]
asn=41327	id=9   	Node	scanning on channel=19...[NODE]
asn=41327	id=10  	Node	scanning on channel=13...[NODE]
asn=41327	id=12  	Node	scanning on channel=18...[NODE]
asn=41327	id=14  	Node	scanning on channel=23...[NODE]
asn=41327	id=11  	Node	scanning on channel=11...[NODE]
asn=41327	id=8   	Node	scanning on channel=18...[NODE]
asn=41344	id=7   	Node	scanning on channel=17...[NODE]
asn=41378	id=5   	Node	scanning on channel=26...[NODE]
asn=41407	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41428	id=8   	Node	scanning on channel=21...[NODE]
asn=41428	id=6   	Node	scanning on channel=12...[NODE]
asn=41428	id=13  	Node	scanning on channel=13...[NODE]
asn=41428	id=11  	Node	scanning on channel=23...[NODE]
asn=41428	id=14  	Node	scanning on channel=16...[NODE]
asn=41428	id=12  	Node	scanning on channel=14...[NODE]
asn=41428	id=10  	Node	scanning on channel=17...[NODE]
asn=41428	id=9   	Node	scanning on channel=13...[NODE]
asn=41443	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=41443	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=41443	id=4   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=41443	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=41443	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=41443	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=41443	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 22], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=41443	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=41445	id=7   	Node	scanning on channel=11...[NODE]
asn=41449	id=1   	App	rx app packet seqnum=22 from=4 at cell [ts: 3, co: 2][NODE]
asn=41449	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=41449	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41449	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41475	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41514	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41514	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41529	id=9   	Node	scanning on channel=19...[NODE]
asn=41529	id=10  	Node	scanning on channel=22...[NODE]
asn=41529	id=8   	Node	scanning on channel=16...[NODE]
asn=41529	id=12  	Node	scanning on channel=18...[NODE]
asn=41529	id=6   	Node	scanning on channel=21...[NODE]
asn=41529	id=11  	Node	scanning on channel=21...[NODE]
asn=41529	id=13  	Node	scanning on channel=14...[NODE]
asn=41546	id=7   	Node	scanning on channel=26...[NODE]
asn=41559	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41580	id=5   	Node	scanning on channel=12...[NODE]
asn=41630	id=13  	Node	scanning on channel=11...[NODE]
asn=41630	id=11  	Node	scanning on channel=18...[NODE]
asn=41630	id=9   	Node	scanning on channel=13...[NODE]
asn=41630	id=14  	Node	scanning on channel=18...[NODE]
asn=41630	id=6   	Node	scanning on channel=15...[NODE]
asn=41630	id=12  	Node	scanning on channel=21...[NODE]
asn=41630	id=10  	Node	scanning on channel=20...[NODE]
asn=41647	id=7   	Node	scanning on channel=15...[NODE]
asn=41681	id=5   	Node	scanning on channel=16...[NODE]
asn=41721	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41731	id=8   	Node	scanning on channel=23...[NODE]
asn=41731	id=10  	Node	scanning on channel=19...[NODE]
asn=41731	id=13  	Node	scanning on channel=17...[NODE]
asn=41731	id=12  	Node	scanning on channel=26...[NODE]
asn=41731	id=6   	Node	scanning on channel=17...[NODE]
asn=41731	id=14  	Node	scanning on channel=19...[NODE]
asn=41731	id=11  	Node	scanning on channel=20...[NODE]
asn=41731	id=9   	Node	scanning on channel=15...[NODE]
asn=41735	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=41735	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=41735	id=3   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=41735	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=41735	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=41735	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=41735	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 9], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=41735	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=41737	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41737	id=1   	App	rx app packet seqnum=9 from=3 at cell [ts: 2, co: 1][NODE]
asn=41737	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=41737	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41737	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41748	id=7   	Node	scanning on channel=26...[NODE]
asn=41782	id=5   	Node	scanning on channel=21...[NODE]
asn=41832	id=11  	Node	scanning on channel=14...[NODE]
asn=41832	id=8   	Node	scanning on channel=16...[NODE]
asn=41832	id=9   	Node	scanning on channel=16...[NODE]
asn=41832	id=14  	Node	scanning on channel=16...[NODE]
asn=41832	id=6   	Node	scanning on channel=24...[NODE]
asn=41832	id=12  	Node	scanning on channel=20...[NODE]
asn=41832	id=10  	Node	scanning on channel=25...[NODE]
asn=41832	id=13  	Node	scanning on channel=22...[NODE]
asn=41832	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41849	id=7   	Node	scanning on channel=11...[NODE]
asn=41883	id=5   	Node	scanning on channel=14...[NODE]
asn=41933	id=13  	Node	scanning on channel=11...[NODE]
asn=41933	id=11  	Node	scanning on channel=11...[NODE]
asn=41933	id=10  	Node	scanning on channel=22...[NODE]
asn=41933	id=12  	Node	scanning on channel=16...[NODE]
asn=41933	id=6   	Node	scanning on channel=17...[NODE]
asn=41933	id=14  	Node	scanning on channel=17...[NODE]
asn=41933	id=9   	Node	scanning on channel=12...[NODE]
asn=41938	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=41938	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=41938	id=2   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=41938	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=41938	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=41938	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=41938	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 7], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=41938	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=41940	id=1   	App	rx app packet seqnum=7 from=2 at cell [ts: 1, co: 1][NODE]
asn=41940	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=41940	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41940	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=41948	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41950	id=7   	Node	scanning on channel=16...[NODE]
asn=41984	id=5   	Node	scanning on channel=22...[NODE]
asn=41990	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=41990	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42001	id=-1  	Main	420 seconds, progress 35.00%[SIMULATOR]
asn=42001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=42001	id=-1  	Main	joined_routing/joined_tsch/total=4/4/14 [ROUTE]
asn=42001	id=-1  	TSCH	Periodic process called for [Node]
asn=42001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=1   	TSCH	stats: {"idle_listen":9815,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":38,"tx_data":30,"tx_data_rx_ack":0}[NODE]
asn=42001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=2   	TSCH	stats: {"idle_listen":1555,"channel_scan":35343,"rx_data":0,"rx_data_tx_ack":0,"tx_data":5,"tx_data_rx_ack":7}[NODE]
asn=42001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=3   	TSCH	stats: {"idle_listen":1589,"channel_scan":32912,"rx_data":0,"rx_data_tx_ack":0,"tx_data":6,"tx_data_rx_ack":9}[NODE]
asn=42001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=4   	TSCH	stats: {"idle_listen":3871,"channel_scan":19856,"rx_data":0,"rx_data_tx_ack":0,"tx_data":15,"tx_data_rx_ack":22}[NODE]
asn=42001	id=5   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=5   	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=6   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=6   	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=7   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=8   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=9   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=9   	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=10  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=10  	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=11  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=11  	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=12  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=12  	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=13  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=13  	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42001	id=14  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=42001	id=14  	TSCH	stats: {"idle_listen":0,"channel_scan":42000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=42020	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42034	id=9   	Node	scanning on channel=25...[NODE]
asn=42034	id=13  	Node	scanning on channel=21...[NODE]
asn=42034	id=6   	Node	scanning on channel=11...[NODE]
asn=42034	id=14  	Node	scanning on channel=23...[NODE]
asn=42034	id=12  	Node	scanning on channel=18...[NODE]
asn=42034	id=11  	Node	scanning on channel=21...[NODE]
asn=42034	id=10  	Node	scanning on channel=24...[NODE]
asn=42034	id=8   	Node	scanning on channel=25...[NODE]
asn=42043	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42051	id=7   	Node	scanning on channel=25...[NODE]
asn=42085	id=5   	Node	scanning on channel=20...[NODE]
asn=42135	id=9   	Node	scanning on channel=12...[NODE]
asn=42135	id=8   	Node	scanning on channel=24...[NODE]
asn=42135	id=11  	Node	scanning on channel=11...[NODE]
asn=42135	id=13  	Node	scanning on channel=11...[NODE]
asn=42135	id=12  	Node	scanning on channel=15...[NODE]
asn=42135	id=14  	Node	scanning on channel=15...[NODE]
asn=42135	id=6   	Node	scanning on channel=26...[NODE]
asn=42152	id=7   	Node	scanning on channel=21...[NODE]
asn=42186	id=5   	Node	scanning on channel=23...[NODE]
asn=42236	id=6   	Node	scanning on channel=18...[NODE]
asn=42236	id=14  	Node	scanning on channel=26...[NODE]
asn=42236	id=10  	Node	scanning on channel=26...[NODE]
asn=42236	id=9   	Node	scanning on channel=17...[NODE]
asn=42236	id=12  	Node	scanning on channel=20...[NODE]
asn=42236	id=13  	Node	scanning on channel=22...[NODE]
asn=42236	id=8   	Node	scanning on channel=20...[NODE]
asn=42253	id=7   	Node	scanning on channel=14...[NODE]
asn=42262	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42262	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42287	id=5   	Node	scanning on channel=13...[NODE]
asn=42318	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42331	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=42331	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=42331	id=3   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=42331	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=42331	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=42331	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=42331	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 10], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=42331	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=42332	id=1   	App	rx app packet seqnum=10 from=3 at cell [ts: 2, co: 1][NODE]
asn=42332	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=42332	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42332	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42337	id=14  	Node	scanning on channel=21...[NODE]
asn=42337	id=6   	Node	scanning on channel=26...[NODE]
asn=42337	id=8   	Node	scanning on channel=22...[NODE]
asn=42337	id=13  	Node	scanning on channel=24...[NODE]
asn=42337	id=11  	Node	scanning on channel=23...[NODE]
asn=42337	id=12  	Node	scanning on channel=24...[NODE]
asn=42337	id=9   	Node	scanning on channel=24...[NODE]
asn=42337	id=10  	Node	scanning on channel=12...[NODE]
asn=42354	id=7   	Node	scanning on channel=17...[NODE]
asn=42388	id=5   	Node	scanning on channel=19...[NODE]
asn=42423	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42438	id=10  	Node	scanning on channel=11...[NODE]
asn=42438	id=14  	Node	scanning on channel=13...[NODE]
asn=42438	id=6   	Node	scanning on channel=14...[NODE]
asn=42438	id=8   	Node	scanning on channel=13...[NODE]
asn=42438	id=9   	Node	scanning on channel=17...[NODE]
asn=42438	id=12  	Node	scanning on channel=17...[NODE]
asn=42438	id=11  	Node	scanning on channel=18...[NODE]
asn=42438	id=13  	Node	scanning on channel=11...[NODE]
asn=42455	id=7   	Node	scanning on channel=15...[NODE]
asn=42489	id=5   	Node	scanning on channel=13...[NODE]
asn=42539	id=13  	Node	scanning on channel=25...[NODE]
asn=42539	id=6   	Node	scanning on channel=23...[NODE]
asn=42539	id=14  	Node	scanning on channel=17...[NODE]
asn=42539	id=12  	Node	scanning on channel=13...[NODE]
asn=42539	id=9   	Node	scanning on channel=18...[NODE]
asn=42539	id=8   	Node	scanning on channel=18...[NODE]
asn=42551	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42551	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42551	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42551	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42551	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42556	id=7   	Node	scanning on channel=16...[NODE]
asn=42556	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42564	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42590	id=5   	Node	scanning on channel=21...[NODE]
asn=42597	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42640	id=8   	Node	scanning on channel=26...[NODE]
asn=42640	id=13  	Node	scanning on channel=26...[NODE]
asn=42640	id=9   	Node	scanning on channel=23...[NODE]
asn=42640	id=6   	Node	scanning on channel=14...[NODE]
asn=42640	id=10  	Node	scanning on channel=26...[NODE]
asn=42640	id=11  	Node	scanning on channel=11...[NODE]
asn=42640	id=14  	Node	scanning on channel=20...[NODE]
asn=42657	id=7   	Node	scanning on channel=19...[NODE]
asn=42691	id=5   	Node	scanning on channel=13...[NODE]
asn=42696	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42698	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=42698	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=42698	id=2   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=42698	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=42698	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=42698	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=42698	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 8], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=42698	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=42705	id=1   	App	rx app packet seqnum=8 from=2 at cell [ts: 1, co: 1][NODE]
asn=42705	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=42705	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42705	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42741	id=11  	Node	scanning on channel=24...[NODE]
asn=42741	id=13  	Node	scanning on channel=17...[NODE]
asn=42741	id=8   	Node	scanning on channel=23...[NODE]
asn=42741	id=10  	Node	scanning on channel=25...[NODE]
asn=42741	id=12  	Node	scanning on channel=17...[NODE]
asn=42741	id=6   	Node	scanning on channel=17...[NODE]
asn=42741	id=9   	Node	scanning on channel=16...[NODE]
asn=42758	id=7   	Node	scanning on channel=24...[NODE]
asn=42771	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=42771	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=42771	id=4   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=42771	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=42771	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=42771	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=42771	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 23], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=42771	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=42775	id=1   	App	rx app packet seqnum=23 from=4 at cell [ts: 3, co: 2][NODE]
asn=42775	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=42775	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42775	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42792	id=5   	Node	scanning on channel=23...[NODE]
asn=42794	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42842	id=9   	Node	scanning on channel=20...[NODE]
asn=42842	id=6   	Node	scanning on channel=16...[NODE]
asn=42842	id=13  	Node	scanning on channel=14...[NODE]
asn=42842	id=11  	Node	scanning on channel=26...[NODE]
asn=42842	id=12  	Node	scanning on channel=20...[NODE]
asn=42842	id=10  	Node	scanning on channel=15...[NODE]
asn=42842	id=14  	Node	scanning on channel=25...[NODE]
asn=42842	id=8   	Node	scanning on channel=20...[NODE]
asn=42859	id=7   	Node	scanning on channel=14...[NODE]
asn=42891	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=42891	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=42893	id=5   	Node	scanning on channel=19...[NODE]
asn=42943	id=8   	Node	scanning on channel=22...[NODE]
asn=42943	id=9   	Node	scanning on channel=18...[NODE]
asn=42943	id=6   	Node	scanning on channel=15...[NODE]
asn=42943	id=14  	Node	scanning on channel=17...[NODE]
asn=42943	id=10  	Node	scanning on channel=13...[NODE]
asn=42943	id=12  	Node	scanning on channel=17...[NODE]
asn=42943	id=13  	Node	scanning on channel=24...[NODE]
asn=42960	id=7   	Node	scanning on channel=17...[NODE]
asn=42961	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42985	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=42994	id=5   	Node	scanning on channel=16...[NODE]
asn=43044	id=11  	Node	scanning on channel=11...[NODE]
asn=43044	id=8   	Node	scanning on channel=20...[NODE]
asn=43044	id=13  	Node	scanning on channel=14...[NODE]
asn=43044	id=12  	Node	scanning on channel=23...[NODE]
asn=43044	id=10  	Node	scanning on channel=11...[NODE]
asn=43044	id=9   	Node	scanning on channel=24...[NODE]
asn=43044	id=14  	Node	scanning on channel=15...[NODE]
asn=43044	id=6   	Node	scanning on channel=16...[NODE]
asn=43061	id=7   	Node	scanning on channel=20...[NODE]
asn=43095	id=5   	Node	scanning on channel=12...[NODE]
asn=43145	id=6   	Node	scanning on channel=22...[NODE]
asn=43145	id=11  	Node	scanning on channel=22...[NODE]
asn=43145	id=8   	Node	scanning on channel=26...[NODE]
asn=43145	id=13  	Node	scanning on channel=17...[NODE]
asn=43145	id=14  	Node	scanning on channel=26...[NODE]
asn=43145	id=9   	Node	scanning on channel=15...[NODE]
asn=43145	id=10  	Node	scanning on channel=17...[NODE]
asn=43145	id=12  	Node	scanning on channel=25...[NODE]
asn=43162	id=7   	Node	scanning on channel=23...[NODE]
asn=43196	id=5   	Node	scanning on channel=20...[NODE]
asn=43246	id=12  	Node	scanning on channel=15...[NODE]
asn=43246	id=10  	Node	scanning on channel=25...[NODE]
